amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type,management_group,payment_type,water_quality_2,quantity_group,source_class,waterpoint_type_group,status_group
0,6,0,6,32.97112713,-8.93708478,6,2,10,0,0,0,0,1994,9,4,3,0,3,0,2,1
0,6,996,1,35.43130078,-10.57905185,6,1,16,0,1,0,1,2009,3,4,3,0,2,1,0,1
0,6,0,6,32.94671183,-9.18621291,6,2,10,0,1,0,0,2004,8,4,2,0,1,0,1,0
10,6,1687,6,35.83370832,-3.25269538,6,0,0,200,1,0,1,2009,3,4,6,0,3,1,0,0
0,2,0,6,33.9136778,-9.68833179,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,0,3,33.27897756,-3.19215215,6,4,13,0,1,0,1,1994,15,4,3,0,1,0,1,1
50,6,7,6,39.18808223,-6.928430499999999,6,8,1,100,1,3,0,2010,14,3,6,0,0,0,0,0
0,6,1401,6,34.70838855,-2.3720454,6,4,9,300,1,1,1,2003,14,1,0,1,0,0,2,0
25,6,479,6,38.09127223,-4.43123636,6,5,6,210,1,7,1,2011,3,4,6,0,0,1,0,0
20,6,148,6,39.470206,-9.83944964,5,7,7,1,1,0,0,2010,4,4,6,1,0,0,1,0
0,6,445,6,37.10532514,-6.6972957,6,8,11,120,1,0,1,1976,9,4,3,1,2,0,2,1
0,6,8,6,38.75026977,-7.99193442,6,6,14,260,1,10,1,2008,7,3,5,0,0,0,0,0
0,6,0,6,32.87777111,-3.29367054,6,4,17,0,1,4,1,2004,0,4,3,1,0,0,1,0
0,6,1371,6,36.87197099,-4.04689817,6,5,8,200,1,2,1,2012,14,0,0,3,4,0,2,1
0,1,0,2,33.78818671,-3.3325459000000004,6,0,17,0,1,0,0,1994,3,4,1,0,0,1,0,1
200,6,1546,6,35.17017343,-9.23908416,6,6,3,45,1,6,1,1996,3,4,5,0,2,1,0,1
0,6,1076,6,30.30752083,-5.67939468,6,3,15,100,1,7,1,1984,9,3,3,0,0,0,1,1
5,6,1278,6,37.19997227,-3.24157408,6,5,6,120,1,5,1,1999,3,4,6,0,0,0,0,0
0,6,1243,6,36.85530686,-3.34799907,6,5,0,120,1,0,0,2004,3,4,0,0,0,0,0,1
0,6,0,6,36.61111572,-6.98142539,6,6,2,0,1,0,1,1994,8,4,3,5,0,0,1,1
0,1,311,6,38.50753806,-10.29878406,6,7,7,380,1,0,0,1978,4,4,3,1,0,0,1,1
0,1,1355,6,37.62041404,-3.21396452,6,5,6,1,1,8,1,1978,3,3,5,0,0,0,0,1
0,2,-16,6,38.99691137,-6.5339754,6,8,14,370,1,8,1,1985,6,4,3,0,0,1,0,1
12000,6,1027,1,35.33130261,-9.87994722,6,1,16,0,1,0,1,2002,3,4,4,0,0,1,0,0
0,6,112,6,39.86183659,-10.8382253,6,7,12,350,1,5,1,1982,14,4,3,0,2,0,0,1
0,6,0,6,36.50911141,-6.95240052,6,6,2,0,1,0,1,2004,8,4,3,0,0,0,1,0
200,6,628,6,37.9104202,-4.50250555,6,5,6,210,1,7,1,2010,3,4,5,0,0,0,0,1
0,6,541,6,38.02721803,-4.29292967,6,5,6,240,1,7,1,1994,3,4,3,0,0,1,0,1
0,6,0,1,33.21401905,-4.13995655,2,0,19,0,1,0,0,2004,4,4,4,1,0,0,1,0
0,6,0,6,34.03080664,-9.49101862,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,0,6,32.69610108,-2.5287764,6,4,13,0,1,0,1,2004,9,4,3,0,2,0,1,0
0,6,0,6,33.25494929,-4.22530595,6,0,19,0,0,0,0,2004,8,4,3,0,3,0,1,0
0,1,92,6,39.36197626,-10.29787723,6,7,7,546,0,9,0,2010,3,2,3,0,0,1,0,0
0,1,1876,1,37.49198317,-3.2419528,6,5,6,60,1,0,1,2011,3,4,3,0,0,0,0,0
50,1,1532,2,36.56199976,-5.30767827,6,0,8,1200,0,5,1,1997,14,4,6,1,1,0,0,0
0,6,828,6,29.67996361,-4.90803348,6,3,5,1290,1,0,1,2009,8,4,3,0,3,0,1,0
0,1,1105,1,31.04248237,-5.06476372,2,3,5,135,1,0,1,1972,9,4,0,0,1,0,2,1
0,6,0,6,31.56097814,-1.89596118,6,4,4,0,1,0,0,2004,3,4,3,0,1,0,3,0
0,4,0,6,33.17059321,-3.81858971,6,0,17,0,1,4,1,1994,8,4,3,0,3,0,1,1
500,6,304,6,36.99287255,-7.60233199,6,6,11,150,1,0,1,2010,4,4,5,5,4,0,1,0
0,6,232,6,38.68024505,-9.17619748,1,7,7,1,1,2,1,2012,9,4,0,1,0,0,2,1
0,6,0,6,31.57246081,-1.62471671,6,4,4,0,1,0,1,2004,3,4,3,0,0,0,0,0
20,5,191,6,38.12695263,-6.76291834,6,8,11,200,1,0,1,2010,14,4,6,0,0,0,0,0
0,6,0,6,33.2877774,-4.11257981,6,0,19,0,0,0,0,1994,0,4,3,0,0,0,1,1
0,6,941,1,35.86372725,-10.56100746,1,6,16,250,1,0,1,1978,3,4,3,0,2,0,0,1
0,6,0,1,32.81836585,-4.24978122,6,3,19,0,0,0,0,1994,9,4,3,0,0,0,2,1
1200,6,0,6,37.19319005,-6.00737818,6,8,20,300,1,0,1,1995,15,4,4,1,1,0,1,0
0,6,0,1,30.84543682,-1.40514092,6,4,4,0,1,2,1,2004,4,4,3,1,0,0,1,0
0,6,1371,6,34.57225259,-4.18859582,6,0,18,475,1,0,1,2010,0,4,3,0,0,0,1,0
30,6,-14,6,38.90098369,-6.45281677,6,8,14,70,1,8,1,2000,6,3,6,0,0,1,0,0
30,6,346,6,38.50777269,-5.60010481,6,5,20,50,1,0,1,2006,14,4,6,0,0,1,0,1
0,6,0,6,37.17357326,-6.58519729,6,8,11,202,1,0,1,1975,14,4,3,0,0,0,0,1
0,1,1472,1,36.65036718,-3.33968001,6,5,0,200,1,0,1,2010,3,4,3,0,0,0,0,0
0,1,0,6,32.2982374,-2.52338382,6,4,13,0,1,5,1,1994,7,4,3,0,0,1,0,1
50,5,1071,6,34.18362528,-4.35967167,6,0,18,275,1,6,1,2004,14,4,6,0,0,0,0,0
0,6,1546,6,38.31211213,-4.616454,6,5,20,1,1,0,1,1985,3,4,3,0,0,0,0,0
0,1,1358,1,36.53511065,-3.40362573,6,0,0,200,1,0,1,2012,3,4,0,0,1,0,0,1
20,6,233,6,38.35542916,-6.37842539,6,8,14,150,1,6,1,2003,6,4,6,0,0,1,0,0
0,6,1262,6,34.28206403,-1.68030142,6,4,9,30,1,1,1,2008,12,1,3,1,1,2,1,0
0,1,1252,1,38.35851867,-4.7931384,6,5,20,1,1,0,1,2007,3,4,3,0,0,0,0,0
0,6,0,6,33.51242378,-4.70100928,6,0,19,0,1,7,0,2004,8,4,3,3,0,0,1,0
1200,1,1367,1,30.27548972,-4.46718819,6,3,5,450,1,7,1,1996,3,4,4,0,0,1,0,1
0,1,385,1,38.39354223,-4.5066902,6,5,20,1,1,0,1,2002,3,4,3,0,0,0,0,0
0,2,38,6,38.93164299,-6.50521263,6,8,14,50,1,0,1,1993,6,4,3,0,0,1,0,1
0,6,155,6,37.70140001,-7.4255297,6,8,11,290,1,0,1,1994,8,4,2,0,1,0,1,0
0,6,801,1,31.75748908,-7.76915991,6,2,15,150,1,0,1,2008,3,4,3,0,1,1,0,0
20,6,311,6,38.30006166,-6.12640571,6,8,14,60,1,6,1,2003,6,4,6,0,0,1,0,0
500,6,855,1,36.08577497,-10.5926491,6,7,16,250,1,4,0,1997,8,4,5,0,1,0,1,1
0,6,562,6,36.9206888,-7.20811472,6,8,11,150,1,0,1,1982,9,4,3,0,0,0,2,1
0,6,0,1,35.89007436,-5.02312108,6,0,2,0,1,0,0,2004,7,4,3,0,0,0,0,0
0,6,-7,6,39.14323733,-7.41473544,6,6,14,500,1,0,0,2007,15,4,3,0,1,0,1,0
250,6,1243,1,30.34513838,-4.39618157,6,3,5,1,1,7,1,2006,3,4,5,0,0,0,0,0
0,6,1365,6,34.41621664,-1.7718131,6,4,9,760,1,1,1,2010,3,1,3,0,3,1,0,0
0,6,1450,6,36.684304100000006,-3.35261109,6,5,0,200,1,7,1,2003,14,3,3,0,0,0,0,0
0,6,1306,6,34.6089203,-1.63137876,6,4,9,300,1,1,1,2011,0,4,0,1,0,0,1,0
0,6,411,4,37.73017059,-7.01530388,6,8,11,50,1,0,1,1982,3,4,3,0,0,1,0,0
500,6,1560,6,34.94488631,-8.87032542,6,6,3,350,1,0,0,2009,8,4,2,0,0,0,1,0
0,6,0,1,38.77525415,-4.77651277,6,5,20,600,1,0,1,1982,3,4,3,0,1,2,0,0
0,1,0,6,36.00076669,-5.11175863,6,0,2,0,1,0,0,1994,3,4,3,0,0,0,0,1
0,1,0,1,36.74992891,-6.28437469,6,8,2,0,1,0,0,2004,3,4,3,0,1,0,0,0
0,6,0,1,35.73844027,-4.44935092,6,0,2,0,1,3,0,2004,7,3,6,0,0,0,0,0
0,6,307,6,38.97988199,-10.31060305,6,7,7,850,1,0,1,1979,9,4,3,1,0,0,2,1
2000,6,1917,6,35.27844941,-4.0235337,6,0,8,197,1,0,1,2009,0,4,4,0,0,0,1,0
0,2,0,6,33.90147521,-9.46047224,6,1,10,0,1,0,1,1994,3,4,5,0,2,0,0,1
0,6,447,6,37.0944675,-6.87156614,6,8,11,100,1,0,1,2007,9,4,3,0,0,0,2,1
0,6,38,1,38.70861059,-6.84844632,6,8,14,500,1,0,1,2004,4,4,3,0,1,1,1,0
0,1,0,6,32.80555138,-2.49334285,6,4,13,0,1,0,1,1994,9,4,3,0,0,1,0,1
1000,6,1266,6,30.55318966,-3.62453183,6,3,5,230,1,0,0,1990,3,4,4,0,0,0,0,1
0,6,0,1,31.47546589,-2.8113878,6,3,4,0,1,0,1,2004,8,4,5,0,0,0,1,0
0,6,302,1,38.54182809,-5.0343623,6,5,20,350,1,0,0,1991,9,4,3,0,0,0,2,1
0,3,1144,1,33.12134719,-2.0613296,6,4,13,300,1,2,1,1995,9,4,3,0,1,0,2,1
0,6,1791,1,34.76162528,-9.07293079,6,6,3,65,1,0,1,2009,3,4,2,0,0,0,0,0
0,3,0,3,31.69715317,-2.65290562,6,4,4,0,1,0,1,2004,0,4,4,0,0,0,1,0
1000,6,1175,6,31.23787823,-6.23040956,6,3,15,400,1,0,1,1990,4,4,2,0,0,0,1,0
0,3,0,1,31.54867883,-1.45052073,6,4,4,0,1,0,1,2004,8,4,3,0,0,0,1,0
0,6,1610,1,35.61857649,-4.23934649,6,0,8,360,1,0,1,1993,8,4,3,0,0,0,1,0
0,6,0,6,32.95845579,-2.53266515,6,4,13,0,0,3,1,2004,8,3,6,1,0,0,1,0
0,6,0,6,32.96596606,-4.17808176,6,0,19,0,1,4,0,2004,8,4,2,0,0,0,1,0
0,6,0,1,32.0703075,-5.07314493,6,3,19,0,1,7,1,2004,14,3,6,0,0,0,0,0
0,6,527,1,37.61345543,-6.75070709,6,8,11,120,1,0,1,1981,9,4,3,0,2,0,2,1
0,6,428,6,39.42174055,-10.79159816,6,7,12,1,1,5,1,1982,14,4,3,0,3,0,0,0
0,6,1335,6,34.55532076,-4.21151711,6,0,18,325,1,0,1,2010,0,4,3,0,0,0,1,0
0,6,1732,1,37.3885363,-3.24347386,6,5,6,60,1,0,1,2000,3,4,3,0,0,0,0,0
0,4,0,1,32.32261677,-4.02846166,6,3,17,0,1,2,1,1994,9,4,0,2,3,0,2,1
20,6,-13,6,38.9857352,-7.94635266,6,6,14,1,0,3,1,2007,14,3,6,0,1,0,0,0
0,6,0,6,32.55863674,-9.1884087,5,2,10,0,1,0,0,1994,8,4,2,0,1,0,1,1
0,6,1156,1,37.13545023,-4.07625176,6,5,8,200,1,0,1,1996,3,4,0,0,0,0,2,1
10,6,1475,6,35.69386985,-3.31444086,6,0,0,200,1,0,1,2002,3,4,6,0,1,1,0,0
0,6,45,6,38.9170539,-7.43676673,6,6,14,260,1,0,0,2000,9,4,3,0,2,0,2,1
0,2,0,6,33.82247705,-9.56814147,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,0,6,33.92232318,-9.44295323,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,0,6,33.16450405,-9.22633547,6,1,10,0,0,0,0,2004,8,4,3,0,0,0,1,0
0,6,0,6,33.00882794,-9.26324476,6,1,10,0,1,0,0,2004,8,4,2,0,0,0,1,0
0,6,0,6,33.33055178,-4.20871944,6,0,19,0,0,0,0,2004,8,4,3,0,3,0,1,0
0,6,1705,1,31.34863669,-8.16741291,6,3,15,260,1,0,0,1991,15,4,3,0,0,0,1,0
0,6,0,6,33.1603376,-2.9585736,6,4,13,0,1,0,1,2004,15,4,3,5,1,0,1,0
0,6,0,6,36.13578245,-6.04346521,6,8,2,0,1,0,1,2004,7,4,6,0,1,0,0,0
0,6,1847,1,31.36793627,-7.85980461,6,3,15,1,0,0,0,1992,9,0,3,0,0,0,2,1
50,6,114,1,38.61501612,-8.44389806,6,6,14,1,1,0,1,2007,7,4,6,0,0,0,0,1
25000,6,1499,6,34.69876555,-8.92152616,6,6,3,450,1,6,1,2006,3,4,5,0,0,1,0,0
30,6,1031,6,35.33996054,-3.50827843,6,0,0,1000,1,0,1,1998,3,4,6,0,0,1,0,0
30,6,126,6,38.93774938,-7.72135922,6,6,14,1,1,0,1,2010,7,4,6,0,0,0,0,0
0,1,549,2,37.800354600000006,-10.08415258,6,7,7,350,1,0,1,1972,6,4,0,0,2,1,0,1
200,1,287,1,36.89866731,-7.84252091,6,6,11,300,1,6,1,1978,3,4,5,0,1,1,0,0
0,6,-28,6,38.83846792,-6.34561637,6,8,14,450,1,0,0,2009,8,4,3,1,0,0,1,1
1500,6,509,6,37.06379901,-11.32932699,6,7,16,1,1,0,0,2000,15,4,4,0,0,0,1,0
0,2,0,6,32.85110724,-8.93648695,6,2,10,0,0,0,0,2004,15,4,3,0,0,0,1,0
0,1,1042,1,37.35052319,-3.29066137,6,5,6,1,1,0,1,1978,3,4,3,0,1,0,0,1
0,6,843,6,35.01259834,-5.94169572,1,0,18,300,1,0,0,1978,7,4,3,0,0,0,0,1
20,6,782,6,37.35012886,-3.35170019,6,5,6,1,1,7,1,2008,3,3,6,0,1,0,0,0
0,6,-7,6,38.98703411,-7.94657759,6,6,14,1,1,3,1,1999,9,3,3,0,0,0,2,0
0,1,0,6,36.37176835,-6.50062859,6,8,2,0,1,0,1,2004,9,4,3,0,0,0,4,0
0,1,335,6,38.23012378,-10.36923144,6,7,7,200,1,0,0,1994,9,4,3,3,2,0,0,1
0,6,45,6,39.17341011,-7.21088309,6,8,14,518,1,0,0,2009,4,4,3,1,0,0,1,0
5,6,1506,1,37.28053111,-3.20902047,6,5,6,20,0,5,1,2007,3,4,6,0,0,1,0,0
0,6,0,6,38.84138432,-4.92086015,6,5,20,390,1,0,1,1994,0,4,3,1,0,0,1,1
0,1,0,6,33.33914638,-8.90991303,6,2,10,0,1,0,0,1994,3,4,2,0,2,1,0,1
0,6,832,6,37.58093313,-3.39564559,6,5,6,1,1,8,1,2004,14,3,5,0,0,0,0,0
10,6,1133,6,36.9348176,-3.36583757,6,5,0,130,1,5,1,2003,3,4,6,0,1,1,0,0
1000,6,278,1,36.30585138,-8.76896858,6,6,11,570,1,2,1,2010,8,4,5,0,0,0,1,1
0,6,1057,6,35.28249652,-3.33561447,5,0,0,560,1,0,1,2003,3,4,3,0,1,0,0,1
0,6,1297,1,30.83211895,-3.648068,6,3,5,150,1,0,0,1993,3,4,0,0,0,0,0,0
0,6,0,6,32.70597048,-5.61252138,6,3,19,0,0,0,1,1994,4,4,3,0,2,0,1,1
0,6,1474,6,29.97814857,-4.6708743,6,3,5,650,1,7,0,1990,9,4,3,0,0,0,3,0
0,6,1740,6,37.13893554,-2.85563038,6,0,0,70,1,0,1,2000,3,4,2,0,3,1,0,0
0,6,0,6,32.72361543,-5.76366625,6,3,19,0,1,0,1,1994,9,4,6,0,2,0,0,1
500,1,1680,1,38.23620033,-4.4867882,6,5,20,1,1,0,1,1971,3,4,5,0,0,0,0,0
0,6,-10,6,39.26681657,-7.30946275,6,6,14,130,1,0,0,2007,15,4,3,0,0,0,1,0
500,6,1322,6,34.59320827,-8.78779556,6,6,3,105,1,6,1,2009,3,4,5,0,0,1,0,0
0,6,0,6,30.83360347,-2.52545553,6,4,4,0,1,4,0,2004,3,4,6,0,0,0,0,0
8000,6,1459,6,35.28761267,-9.76097527,6,1,16,0,1,0,1,1997,14,4,4,0,0,1,0,0
0,1,397,1,38.43961961,-4.418814299999999,6,5,20,1,1,0,1,1976,3,4,3,0,0,0,0,1
100,1,605,1,38.19391275,-4.458670099999999,1,5,20,1,1,0,1,2006,3,4,5,0,0,0,0,1
0,6,0,6,35.89284695,-6.14290731,6,8,2,0,1,0,0,1994,7,4,6,1,2,0,0,1
0,6,2566,6,35.80203865,-2.98513559,1,0,0,145,1,9,0,2011,3,2,3,0,3,1,0,0
0,6,0,6,32.36857045,-8.40077662,6,2,10,0,0,0,0,1994,9,4,3,3,1,0,2,1
0,3,1341,3,34.575230700000006,-1.64795623,6,4,9,300,1,1,1,1996,8,4,0,1,0,0,1,0
0,4,1088,1,34.63558848,-4.01019046,6,0,18,216,1,0,1,2008,0,4,3,1,0,0,1,0
0,1,0,6,35.36343358,-5.7302341,6,0,2,0,1,0,1,2004,7,4,6,0,0,0,0,0
1000,6,0,1,38.7993411,-4.866981,6,5,20,300,1,3,1,2008,3,3,5,0,1,0,0,0
500,6,848,4,29.65839839,-4.83395305,6,3,5,600,1,0,1,1985,3,4,5,0,1,1,0,1
0,6,0,1,31.10373196,-1.72277488,6,4,4,0,1,6,1,2004,3,4,4,0,0,0,0,0
50,4,1199,6,34.63250982,-4.06372037,6,0,18,215,1,6,1,2009,14,4,6,0,0,0,0,1
0,1,0,1,31.02172786,-1.67121835,1,4,4,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,1135,6,30.31975248,-5.59796766,6,3,15,36,1,7,1,1985,9,3,3,0,0,0,1,1
0,6,575,4,37.54788898,-6.97858144,6,8,11,1,1,0,1,1984,9,4,3,1,1,0,2,0
300,6,264,1,36.94801456,-7.70720307,6,6,11,80,1,8,1,1995,3,4,5,0,0,1,0,0
0,6,1860,6,35.5095354,-2.31950111,6,4,0,108,1,0,1,2010,3,4,3,0,1,0,0,1
0,6,1175,6,36.83310481,-3.38342433,6,5,0,350,1,0,1,2013,3,4,3,0,0,0,0,0
0,6,1956,1,31.82711621,-8.18357059,6,2,15,450,1,0,0,1991,3,4,3,0,1,0,0,1
0,6,262,1,36.92149313,-7.76755355,6,6,11,150,1,6,1,2003,3,4,3,0,0,1,0,1
0,6,55,6,39.33888568,-6.99950721,6,8,14,350,1,0,0,2004,9,4,3,0,1,0,2,1
0,6,0,1,33.77646669,-3.16385037,6,4,17,0,1,4,0,1994,16,4,1,0,3,0,1,1
0,1,0,1,33.23348381,-8.95755672,6,2,10,0,1,6,1,2004,14,4,5,1,1,0,0,0
0,4,0,6,34.35069097,-3.10487265,6,4,17,0,1,4,1,2004,8,4,3,0,0,0,1,0
0,6,0,6,33.04567212,-9.31197553,6,1,10,0,1,0,0,2004,8,4,2,0,0,0,1,0
0,6,0,1,31.36321023,-3.18932559,2,3,4,0,1,0,1,1994,9,4,3,0,0,0,2,1
0,1,0,1,33.16009057,-4.57951083,6,3,19,0,0,0,1,1994,7,4,3,0,1,1,0,1
0,6,0,6,33.91938339,-9.42441905,6,1,10,0,1,0,1,2004,3,4,3,0,0,0,0,0
0,4,0,6,34.17349383,-3.00611895,6,4,17,0,1,4,1,2004,8,4,3,0,1,0,1,0
0,1,1236,1,36.75064855,-3.43542705,6,5,0,150,1,0,1,2000,3,4,3,0,1,0,0,0
500,6,1782,6,34.80849996,-9.03376788,6,6,3,100,1,4,1,2011,3,4,5,0,0,0,0,0
0,6,0,1,35.76897487,-5.11657282,6,0,2,0,1,3,0,2004,7,3,6,1,0,0,0,0
0,3,1354,3,34.29999976,-1.82224058,6,4,9,900,1,4,1,1997,8,4,3,0,1,0,1,1
200,6,791,1,35.98636862,-10.81506518,1,7,16,650,1,4,0,2000,15,4,5,0,1,0,1,1
0,2,1382,6,34.94607076,-10.96241278,6,1,16,60,1,0,1,1993,3,4,0,0,2,0,0,1
500,1,1844,1,36.63624764,-3.2184552,6,0,0,150,1,0,1,1990,3,4,2,0,1,0,4,0
0,6,1364,6,34.563718200000004,-8.83617757,6,6,3,52,1,6,1,1978,3,4,2,0,2,1,0,1
20,6,1201,6,36.92109384,-6.106418700000001,6,8,11,450,1,0,1,2010,3,4,6,0,0,0,0,0
200,6,459,6,37.07589325,-6.8225704,6,8,11,60,1,0,1,1998,15,4,5,0,0,0,1,0
300,6,1428,6,37.20328099,-3.21199273,6,5,6,35,1,5,1,1995,3,4,1,0,0,0,0,0
100,6,320,6,38.57316701,-4.89708989,6,5,20,30,1,0,0,2009,3,4,5,0,1,1,0,0
0,6,1238,6,33.8126756,-1.76230703,6,4,9,250,1,0,1,1995,8,4,0,0,1,0,1,1
100,5,1364,6,34.80723087,-5.63773311,6,0,18,800,1,0,1,2008,14,4,6,0,0,0,0,1
0,6,1577,6,37.06412465,-3.04566638,6,0,6,1,1,5,1,2011,3,4,5,0,0,0,0,0
0,6,0,6,30.50001078,-2.72602617,6,4,4,0,1,4,0,2004,4,4,3,0,0,0,1,0
0,6,1932,1,36.69594208,-3.16685098,6,0,0,150,1,0,1,1997,3,4,3,4,1,0,0,0
0,3,0,1,31.42481635,-1.20287531,6,4,4,0,1,0,1,1994,8,4,3,1,1,0,1,1
0,6,866,1,31.751838,-7.833319,6,2,15,400,1,0,1,1991,3,4,3,0,0,1,0,0
0,6,0,6,33.21633998,-3.90744417,6,0,17,0,1,9,1,1994,9,2,3,0,3,1,2,1
100,6,454,6,38.60857565,-10.5832198,6,7,12,560,1,0,1,1975,8,4,6,1,3,0,1,0
0,6,0,6,33.68227455,-5.1305377,6,0,19,0,1,0,1,1994,0,4,3,0,1,0,1,1
5,6,1268,1,37.26448905,-3.23804468,6,5,6,20,1,5,1,2007,3,4,6,0,0,1,0,0
0,6,0,5,35.62217672,-5.99672735,2,0,2,0,1,0,0,1994,7,3,6,0,2,0,0,1
0,6,0,1,33.728495200000005,-3.02514363,6,4,17,0,1,4,0,1994,8,4,2,0,3,0,1,1
0,6,0,6,32.97620903,-4.09212846,6,0,19,0,0,0,0,1994,9,4,3,0,3,0,2,1
20,6,-6,1,38.67344532,-7.90495607,6,6,14,1,1,0,1,2003,7,4,6,0,1,0,0,1
0,6,0,6,32.75553708,-5.62193407,6,3,19,0,0,2,1,1994,9,0,3,0,2,0,1,1
0,1,342,6,38.62072376,-10.219044,6,7,7,350,1,0,0,1994,9,4,3,3,2,0,0,1
0,6,111,6,39.02506470000001,-9.79072931,6,7,7,780,1,0,1,2005,8,4,3,1,0,0,1,1
300,6,-2,1,38.74719838,-7.88172357,6,6,14,1,1,0,1,1974,7,4,1,0,1,0,0,1
0,3,0,3,31.7316368,-2.4777449,6,4,4,0,1,0,1,2004,8,4,3,1,0,0,1,0
0,1,1796,1,34.82943644,-8.98920186,6,6,3,250,1,0,0,1976,3,4,3,0,0,0,0,1
0,6,0,6,32.49200622,-5.06499404,6,3,19,0,1,0,1,1994,0,4,3,0,1,0,1,1
1000,2,998,6,35.53950655,-10.66461088,6,7,16,150,1,0,1,1986,4,4,5,0,0,0,1,0
0,3,1581,3,34.67680393,-1.82120271,6,4,9,200,1,1,1,1998,8,3,3,1,1,0,1,0
0,6,-25,6,40.30199871,-10.32092335,6,7,12,900,1,2,1,2012,8,4,0,1,0,0,1,0
0,5,0,6,33.876296999999994,-4.27959224,6,0,19,0,0,7,0,1994,3,3,6,0,1,1,0,1
50,6,-20,6,39.35134171,-6.85530332,6,8,1,1,1,4,0,2000,14,4,6,0,3,0,0,0
0,6,0,5,36.43478852,-5.81072658,6,8,2,0,1,0,0,1994,7,3,6,1,2,0,0,1
0,6,0,6,33.54009074,-8.93799702,6,6,10,0,1,0,1,2004,3,4,5,0,1,1,0,0
0,6,0,6,31.66090494,-1.84752487,6,4,4,0,1,0,1,2004,3,4,3,0,0,0,0,0
6,6,1274,1,37.4613386,-3.33406572,6,5,6,35,1,5,1,2008,3,4,6,0,0,0,0,0
0,6,2073,1,31.87429086,-8.16033914,6,2,15,300,1,0,0,1991,9,4,3,0,2,0,2,1
0,6,0,6,33.08840753,-9.03997376,6,2,10,0,1,0,0,2004,8,4,2,0,1,0,1,0
0,6,0,1,33.55052026,-3.61073097,6,0,17,0,0,4,1,2004,5,4,3,0,0,0,1,0
20,6,88,6,39.4261734,-10.24984266,6,7,7,345,0,0,0,2006,4,4,6,0,1,0,1,0
30,6,468,6,39.3933417,-10.69650134,6,7,12,300,1,0,0,1988,14,4,6,0,0,0,0,0
0,1,186,1,39.0359954,-8.53695049,3,6,7,256,1,2,1,1985,9,4,3,0,0,0,2,1
400,2,709,6,37.01114299,-10.75538435,6,7,16,1,1,0,0,1988,3,4,4,0,1,1,0,0
0,6,371,6,39.48239275,-10.7009161,6,7,12,1,1,5,1,1982,14,4,3,0,3,0,0,1
0,6,315,6,38.23565251,-10.36511562,6,7,7,200,1,0,0,1986,9,4,3,2,3,0,2,1
0,1,73,6,38.71752502,-6.93340284,6,8,14,1000,1,0,0,1978,3,4,3,0,0,1,0,1
0,6,0,6,32.06203351,-2.40255082,6,4,13,0,1,0,1,2004,8,4,5,0,0,0,1,0
10,6,1714,6,35.89913818,-3.20208274,6,0,0,40,1,0,1,2009,3,4,6,0,0,1,0,0
0,6,0,6,32.84540728,-9.21218138,6,2,10,0,1,0,0,2004,8,4,2,0,0,0,1,0
0,6,0,6,36.26093943,-5.55348471,6,8,2,0,1,0,1,1994,7,4,0,0,2,0,0,1
0,6,981,6,35.70222961,-3.75962781,6,0,8,245,1,0,1,2011,3,4,3,0,0,1,0,0
0,1,0,6,36.07129138,-6.80387239,2,6,2,0,1,0,1,1994,14,4,3,0,1,0,0,1
0,6,0,5,35.6237974,-6.04788756,6,0,2,0,1,0,0,1994,7,3,6,0,2,0,0,1
0,6,0,6,33.37246611,-2.5818242,6,4,13,0,1,0,1,2004,8,4,5,1,0,0,1,0
50,1,1416,1,36.66857451,-3.35163881,6,5,0,200,1,0,1,2010,3,4,6,0,0,0,0,0
0,1,0,2,33.44464343,-7.51425095,6,2,10,0,1,0,1,1994,15,4,3,0,0,0,1,1
0,6,0,6,31.565634000000003,-1.63132017,6,4,4,0,1,0,1,1994,3,4,3,0,0,0,0,1
40,6,51,1,38.98203878,-5.34735073,6,5,20,30,0,3,0,1973,3,3,3,1,1,0,0,1
0,6,0,6,31.59911848,-1.83310818,6,4,4,0,1,0,1,1994,3,4,3,0,2,0,0,1
50,6,1857,6,31.63840184,-7.97348682,6,3,15,3200,0,1,1,1982,9,1,6,0,2,0,2,1
0,1,1248,6,30.4519015,-3.74275337,6,3,5,450,1,0,0,2008,4,4,0,0,0,0,1,1
0,6,1867,6,35.47634933,-3.85779704,6,0,8,241,1,0,1,2003,3,4,3,0,0,1,0,0
0,1,15,2,39.11742773,-5.01527205,6,5,20,70,1,0,1,2000,9,4,3,0,1,0,2,1
0,6,841,6,39.04725054,-10.58100665,6,7,12,1,1,2,0,1978,3,0,0,3,4,0,0,1
0,6,0,1,34.07086709,-3.59819162,6,0,17,0,1,4,1,2004,8,4,3,0,0,0,1,0
50,6,-3,1,38.65434339,-6.80779454,6,8,14,50,1,0,1,2009,4,4,6,0,1,0,1,1
0,6,414,6,39.00345979,-10.25028065,6,7,7,125,1,2,1,1974,3,0,0,0,1,0,0,1
